Ticker,date,LTM_REVENUE,LTM_EPS,LTM_OPERATING_INCOME,LTM_OPERATING_MARGIN,EV,NTM_PE,NTM_REVENUE,NTM_EPS,NTM_OPERATING_MARGIN,NTM_EV_EBITDA,LTM_EBITDA,MARKET_CAP,DAILY_VOLUME,LTM_DIVIDEND_YIELD,LTM_GROSS_MARGIN,LTM_EBIT_MARGIN,LONG_TERM_EPS_CAGR,LATEST_ANNUAL_DPS,LTM_EBITDA_MARGIN,TOTAL_DEBT_TO_ASSET,YOY_QUARTER_REVENUE_GROWTH,YOY_QUARTER_EPS_GROWTH,REVENUE_TO_CASH,LTM_EV_TO_EBITDA,LTM_PE,SHORT_INTEREST,SHORT_INTEREST_PERCENT_EQUITY_FLOAT,IMPLIED_CDS_SPREAD,IMPLIED_VOLATILITY_DELTA,TOTAL_CALL_OPEN_INTEREST,TOTAL_PUT_OPEN_INTEREST,PB,TOTAL_DEBT_TO_EQUITY,LTM_TOTAL_DEBT_TO_EBITDA,LTM_ROE,TANGIBLE_BOOK_VALUE_PER_SHARE,LTM_CAPITAL_EXPENDITURES,NET_DEBT,NTM_REVENUE_GROWTH,LTM_EV_REVENUE,LTM_EV_EBIT,LTM_EBITDA_CAPEX_MARGIN
DG,11/30/15,20020.7,3.8426,1894.58,9.4631,22640.8,15.068,21725.4,4.341,,9.057,2244.46,19273.7,4718120,1.009,30.9143,9.4631,12.79,0.22,11.2107,27.5213,7.2525,11.5385,27.7625,10.0874,9.8901,294.66,5968010,2.139,77,33.844,52705,38923,3.5613,58.1386,1.3842,21.4139,-0.6741,-472.316,14829.81063,0.085146873,1.13086955,11.95030033
DG,12/31/15,20020.7,3.8426,1894.58,9.4631,22640.8,16.59,21642.7,4.332,,9.837,2244.46,20909.5,1216220,1.2244,30.9143,9.4631,12.79,0.22,11.2107,27.5213,7.2525,11.5385,27.7625,10.0874,10.6189,290.935,8075830,2.9336,67,20.3764,45749,31852,3.913,58.1386,1.3842,21.4139,-0.6741,-472.316,12088.81846,0.081016148,1.13086955,11.95030033
DG,1/29/16,20368.6,3.9775,1940.29,9.5259,24331.9,17.327,21642.7,4.332,,10.174,2292.73,21837.5,3109880,1.1724,30.9599,9.5259,13.123,0.22,11.2562,26.3864,7.0434,11.1111,33.4729,10.6126,10.7515,290.935,11449600,4.1592,63,20.389,22885,21585,4.0014,55.2366,1.2956,21.0153,-0.564,-504.806,10443.74425,0.062552164,1.194578911,12.54034191
DG,2/29/16,20368.6,3.9775,1940.29,9.5259,24331.9,16.438,22109.4,4.517,,9.745,2292.73,21601.9,3491170,1.1852,30.9599,9.5259,13.123,0.22,11.2562,26.3864,7.0434,11.1111,33.4729,10.6126,10.6487,290.935,10217500,3.8149,67,36.5477,24740,40658,3.9583,55.2366,1.2956,21.0153,-0.564,-504.806,10868.31194,0.085464882,1.194578911,12.54034191
DG,3/31/16,20368.6,3.9775,1940.29,9.5259,24331.9,18.71,22359.5,4.575,,10.981,2292.73,24521.7,2594580,1.0631,30.9599,9.5259,13.497,0.22,11.2562,26.3864,7.0434,11.1111,33.4729,10.6126,11.9222,286.469,8011010,3.0418,63,19.1017,27883,34146,4.5633,55.2366,1.2956,21.0153,-0.564,-504.806,11381.91451,0.097743586,1.194578911,12.54034191
DG,4/29/16,20715.3,4.1675,1992.84,9.6201,26047.8,17.9,22376.1,4.576,,10.656,2350.45,23481.1,3533350,1.111,30.9916,9.6201,13.497,0.25,11.3464,26.4324,7.0499,22.619,28.0543,11.0821,11.1828,286.67,8089700,3.0675,64,19.5121,24946,36987,4.3138,55.5118,1.2726,22.4047,-0.5325,-503.845,9007.08015,0.080172626,1.25741843,13.07069308
DG,5/31/16,20715.3,4.1675,1992.84,9.6201,26047.8,18.974,22816.7,4.738,,10.897,2350.45,25511.7,4498200,1.0122,30.9916,9.6201,13.647,0.25,11.3464,26.4324,7.0499,22.619,28.0543,11.0821,12.0467,283.778,6839840,2.6225,64,19.916,49564,46071,4.7346,55.5118,1.2726,22.4047,-0.5325,-503.845,9820.583931,0.101441929,1.25741843,13.07069308
DG,6/30/16,20715.3,4.1675,1992.84,9.6201,26047.8,19.798,22818,4.748,,11.345,2350.45,26675.2,3181680,1,30.9916,9.6201,13.847,0.25,11.3464,26.4324,7.0499,22.619,28.0543,11.0821,12.5417,283.778,6498100,2.4914,63,18.8196,25053,33891,4.9505,55.5118,1.2726,22.4047,-0.5325,-503.845,10255.80912,0.101504685,1.25741843,13.07069308
DG,7/29/16,21011.3,4.2975,2026.13,9.643,29565.4,20,22830.7,4.737,,11.409,2390.77,26885.2,1684500,0.9922,31.0005,9.643,14.18,0.25,11.3785,26.3228,5.8083,13.6842,29.1402,12.3665,12.4471,283.778,5654210,2.1679,63,16.3092,25820,35928,4.9308,56.4901,1.2791,22.7309,-0.4474,-525.567,8525.320262,0.086591501,1.407119026,14.5920548
DG,8/31/16,21011.3,4.2975,2026.13,9.643,29565.4,15.696,22883.3,4.677,,8.979,2390.77,20682.8,9670010,1.2805,31.0005,9.643,14.117,0.25,11.3785,26.3228,5.8083,13.6842,29.1402,12.3665,9.8528,281.744,5408950,2.0903,69,23.057,64427,49654,3.8207,56.4901,1.2791,22.7309,-0.4474,-525.567,14660.50386,0.089094916,1.407119026,14.5920548
DG,9/30/16,21011.3,4.2975,2026.13,9.643,29565.4,14.99,22877,4.669,,8.633,2390.77,19719.3,4880760,1.3859,31.0005,9.643,13.883,0.25,11.3785,26.3228,5.8083,13.6842,29.1402,12.3665,9.4498,281.744,9708940,3.4497,68,21.121,51635,40947,3.6427,56.4901,1.2791,22.7309,-0.4474,-525.567,20577.12912,0.088795077,1.407119026,14.5920548
DG,10/31/16,21264.3,4.3103,1995.26,9.3831,21854.4,14.813,22852.6,4.664,,8.628,2366.79,19465.7,2876190,1.404,30.8694,9.3831,13.883,0.25,11.1304,26.6398,4.9927,-3.4483,26.5688,9.2338,9.4813,281.744,9964490,3.5405,69,24.7904,46752,48533,3.5598,59.2088,1.3413,22.6638,-0.6424,-523.819,10601.13673,0.074693265,1.027750737,10.95315899
DG,11/30/16,21264.3,4.3103,1995.26,9.3831,21854.4,16.24,23248.3,4.761,,9.253,2366.79,21784.5,7159180,1.2545,30.8694,9.3831,12.913,0.25,11.1304,26.6398,4.9927,-3.4483,26.5688,9.2338,10.461,281.744,9726480,3.456,69,46.0698,62092,74130,3.9838,59.2088,1.3413,22.6638,-0.6424,-523.819,11089.22047,0.093301919,1.027750737,10.95315899
DG,12/30/16,21264.3,4.3103,1995.26,9.3831,21854.4,16.015,23123.2,4.625,,8.945,2366.79,20462.9,1589390,1.3501,30.8694,9.3831,10.91,0.25,11.1304,26.6398,4.9927,-3.4483,26.5688,9.2338,9.9026,276.264,7651760,2.7727,72,26.8143,40363,45118,3.8164,59.2088,1.3413,22.6638,-0.6424,-523.819,12193.80255,0.087418819,1.027750737,10.95315899
DG,1/31/17,21264.3,4.3103,1995.26,9.3831,21854.4,15.989,23109.8,4.617,,8.858,2366.79,20393.8,4072330,1.3546,30.8694,9.3831,10.44,0.25,11.1304,26.6398,4.9927,-3.4483,26.5688,9.2338,9.8734,276.264,7278080,2.6373,70,26.4202,44571,27565,3.8035,59.2088,1.3413,22.6638,-0.6424,-523.819,9144.258149,0.086788655,1.027750737,10.95315899
DG,2/28/17,21986.6,4.5018,2063.45,9.385,23152.6,15.553,23173.3,4.695,,8.579,2443.38,20172.8,6952100,1.3695,30.849,9.385,9.94,0.25,11.113,27.5141,13.6621,15.3846,31.9785,9.4757,9.4936,276.264,7086460,2.5679,71,44.098,37412,41859,3.7171,59.4035,1.3144,23.2031,-0.4831,-560.296,10048.18579,0.053973784,1.053032301,11.22033488
DG,3/31/17,21986.6,4.5018,2063.45,9.385,23152.6,15.645,23128.7,4.457,,9.257,2443.38,19182.4,2122010,1.4341,30.849,9.385,8.705,0.25,11.113,27.5141,13.6621,15.3846,31.9785,9.4757,9.0882,275.095,6736900,2.4521,76,21.924,40504,28896,3.5497,59.4035,1.3144,23.2031,-0.4831,-560.296,12085.99938,0.051945276,1.053032301,11.22033488
DG,4/28/17,21986.6,4.5018,2063.45,9.385,23152.6,16.314,23140.8,4.457,,9.74,2443.38,19987.4,2331070,1.3891,30.849,9.385,9.537,0.25,11.113,27.5141,13.6621,15.3846,31.9785,9.4757,9.4177,274.892,9225200,3.3599,77,20.418,35646,28373,3.7014,59.4035,1.3144,23.2031,-0.4831,-560.296,9728.786821,0.052495611,1.053032301,11.22033488
DG,5/31/17,22330.8,4.4976,2056.5,9.2093,23015.8,16.007,23584.3,4.585,,9.407,2442.69,20174.3,4117850,1.3762,30.7602,9.2093,9.203,0.26,10.9387,25.7137,6.5368,-0.9709,27.2342,9.4223,9.4165,274.892,11651500,4.2437,78,36.74,30696,44785,3.64,54.8624,1.2418,22.6338,-0.0376,-604.847,9177.758295,0.056133233,1.030675121,11.19173353
DG,6/30/17,22330.8,4.4976,2056.5,9.2093,23015.8,15.621,23865,4.615,,9.192,2442.69,19768.9,2808810,1.401,30.7602,9.2093,9.08,0.26,10.9387,25.7137,6.5368,-0.9709,27.2342,9.4223,9.2505,274.225,19686200,7.1882,82,22.9225,52487,25313,3.5756,54.8624,1.2418,22.6338,-0.0376,-604.847,13803.35734,0.068703316,1.030675121,11.19173353
DG,7/31/17,22330.8,4.4976,2056.5,9.2093,23015.8,16.336,23865,4.601,,9.422,2442.69,20610.8,1583010,1.3571,30.7602,9.2093,8.27,0.26,10.9387,25.7137,6.5368,-0.9709,27.2342,9.4223,9.5952,274.225,20972900,7.658,80,22.2726,42849,25798,3.7278,54.8624,1.2418,22.6338,-0.0376,-604.847,10769.90549,0.068703316,1.030675121,11.19173353
DG,8/31/17,22767.2,4.4976,2040.55,8.9627,23326.5,15.353,24354.9,4.726,,8.796,2431.16,19827.7,12436500,1.4057,30.6483,8.9627,8.7,0.26,10.6783,25.448,8.0939,0,27.2131,9.5948,9.3363,273.259,16997500,6.2284,81,23.2856,67322,42394,3.4864,54.237,1.2687,22.0489,0.5415,-606.534,10687.03928,0.069736287,1.024566042,11.43147681
DG,9/29/17,22767.2,4.4976,2040.55,8.9627,23326.5,17.146,24396.1,4.727,,9.714,2431.16,22147.6,2485480,1.2585,30.6483,8.9627,8.55,0.26,10.6783,25.448,8.0939,0,27.2131,9.5948,10.2906,273.259,16684800,6.1136,79,20.0284,45884,33595,3.8944,54.237,1.2687,22.0489,0.5415,-606.534,12080.13033,0.071545908,1.024566042,11.43147681
DG,10/31/17,22767.2,4.4976,2040.55,8.9627,23326.5,17.087,24396.1,4.731,,9.691,2431.16,22090.3,2260570,1.2741,30.6483,8.9627,8.55,0.26,10.6783,25.448,8.0939,0,27.2131,9.5948,10.267,273.259,13060300,4.7855,80,22.1682,49189,27278,3.8843,54.237,1.2687,22.0489,0.5415,-606.534,7752.899874,0.071545908,1.024566042,11.43147681
DG,11/30/17,23350.8,4.588,2064.99,8.8433,25127.8,18.259,24790.9,4.824,,10.295,2461.11,24068.7,3588090,1.1694,30.6487,8.8433,8.05,0.26,10.5397,25.2215,10.9694,10.7143,26.1,10.21,10.9559,273.259,9835880,3.6041,76,41.2585,55910,35978,4.1641,54.3352,1.2682,22.3479,0.7552,-643.013,8405.077234,0.061672405,1.076100176,12.16848508
DG,12/29/17,23350.8,4.588,2064.99,8.8433,25127.8,19.118,24937.4,4.865,,10.922,2461.11,25258.1,2320650,1.1074,30.6487,8.8433,7.433,0.26,10.5397,25.2215,10.9694,10.7143,26.1,10.21,11.4392,271.564,5071800,1.87,70,21.9489,49886,39667,4.3972,54.3352,1.2682,22.3479,0.7552,-643.013,10461.10923,0.06794628,1.076100176,12.16848508
DG,1/31/18,23350.8,4.588,2064.99,8.8433,25127.8,19.819,24977.3,5.203,,12.038,2461.11,28003.6,2407080,1.0085,30.6487,8.8433,7.433,0.26,10.5397,25.2215,10.9694,10.7143,26.1,10.21,12.5547,271.564,4944750,1.8231,64,23.9879,26086,17939,4.8752,54.3352,1.2682,22.3479,0.7552,-643.013,7854.18784,0.069655001,1.076100176,12.16848508
DG,2/28/18,23471,4.5873,2007.82,8.5545,29461.3,16.577,25426.3,5.706,,10.835,2412.05,25687.2,1833130,1.0995,30.7672,8.5545,8.1,0.26,10.2767,24.0152,2,75.3333,22.9188,12.2142,11.7849,271.564,6866710,2.5317,68,43.0953,24681,24352,4.1496,49.0707,1.2462,26.6901,2.1834,-646.456,8705.222342,0.08330706,1.255221337,14.67327749
DG,3/29/18,23471,4.5873,2007.82,8.5545,29461.3,15.384,25464,6.081,,10.977,2412.05,25140.8,2363850,1.1117,30.7672,8.5545,14.277,0.26,10.2767,24.0152,2,75.3333,22.9188,12.2142,11.5583,268.741,4738020,1.7657,75,25.0648,20650,18137,4.104,49.0707,1.2462,26.6901,2.1834,-646.456,11289.72009,0.084913297,1.255221337,14.67327749
DG,4/30/18,23471,4.5873,2007.82,8.5545,29461.3,15.884,25461.3,6.077,,11.261,2412.05,25922.9,2513840,1.1085,30.7672,8.5545,15.61,0.26,10.2767,24.0152,2,75.3333,22.9188,12.2142,11.8826,268.547,5297140,1.9753,82,22.4707,21680,18858,4.2347,49.0707,1.2462,26.6901,2.1834,-646.456,8947.784435,0.084798262,1.255221337,14.67327749
DG,5/31/18,23975.8,4.9215,2024.21,8.4427,28145.5,14.181,25850.5,6.169,,9.862,2439.19,23405.9,14320400,1.2231,30.8003,8.4427,16.293,0.29,10.1735,22.9275,8.9995,33.3333,21.5321,11.5389,10.6537,267.558,4878390,1.8259,84,25.498,41954,49672,3.7532,45.9307,1.1743,27.6123,2.6064,-667.567,10296.75435,0.078191343,1.173912862,13.90443679
DG,6/29/18,23975.8,4.9215,2024.21,8.4427,28145.5,16.012,25823.1,6.158,,11.089,2439.19,26381.2,1642630,1.0852,30.8003,8.4427,15.96,0.29,10.1735,22.9275,8.9995,33.3333,21.5321,11.5389,11.8735,267.558,5808440,2.1741,73,21.1448,29303,24763,4.2302,45.9307,1.1743,27.6123,2.6064,-667.567,11423.51689,0.077048524,1.173912862,13.90443679
DG,7/31/18,23975.8,4.9215,2024.21,8.4427,28145.5,15.954,25808.2,6.152,,11.044,2439.19,26260.8,1133500,1.1207,30.8003,8.4427,15.96,0.29,10.1735,22.9275,8.9995,33.3333,21.5321,11.5389,11.8241,267.558,6796590,2.544,71,19.574,26604,25937,4.2109,45.9307,1.1743,27.6123,2.6064,-667.567,7007.188846,0.076427064,1.173912862,13.90443679
DG,8/31/18,24590.8,5.3646,2076.54,8.4444,28596.9,17.182,26363.7,6.27,,11.502,2504.66,28606,3292160,1.0211,30.7797,8.4444,15.76,0.29,10.1854,21.4673,10.552,41.6667,24.288,11.4175,12.4246,265.534,6437630,2.428,63,18.5354,28832,59295,4.4844,43.5608,1.1094,28.7879,3.1635,-703.374,7063.791454,0.072096068,1.162910519,13.77141784
DG,9/28/18,24590.8,5.3646,2076.54,8.4444,28596.9,17.199,26404.9,6.355,,11.484,2504.66,29022.9,2341820,1.0064,30.7797,8.4444,15.76,0.29,10.1854,21.4673,10.552,41.6667,24.288,11.4175,12.5911,265.534,6405930,2.4161,61,18.6825,31759,26150,4.5498,43.5608,1.1094,28.7879,3.1635,-703.374,9194.3731,0.073771492,1.162910519,13.77141784
DG,10/31/18,24590.8,5.3646,2076.54,8.4444,28596.9,17.515,26412.6,6.359,,11.674,2504.66,29575.2,2483530,1.0145,30.7797,8.4444,16.093,0.29,10.1854,21.4673,10.552,41.6667,24.288,11.4175,12.8116,265.534,6759990,2.5496,64,27.311,31726,30807,4.6364,43.5608,1.1094,28.7879,3.1635,-703.374,9599.245294,0.074084617,1.162910519,13.77141784
DG,11/30/18,25104.7,5.6971,2101.25,8.37,32118.3,17.123,26822.1,6.482,,11.512,2543.27,29471.7,4153450,1.0181,30.6619,8.37,16.093,0.29,10.1307,22.1352,8.7041,35.4839,24.6174,12.6287,12.6276,265.534,5632040,2.1242,65,39.319,24100,44474,4.5906,45.6957,1.142,30.0559,3.1079,-708.756,8958.268998,0.068409501,1.279373982,15.28533016
DG,12/31/18,25104.7,5.6971,2101.25,8.37,32118.3,16.996,26846.5,6.359,,11.327,2543.27,28412.5,1767560,1.0455,30.6619,8.37,16,0.29,10.1307,22.1352,8.7041,35.4839,24.6174,12.6287,12.2111,262.884,7670540,2.9222,76,30.9379,18707,31195,4.4703,45.6957,1.142,30.0559,3.1079,-708.756,11489.45162,0.069381431,1.279373982,15.28533016
DG,1/31/19,25104.7,5.6971,2101.25,8.37,32118.3,18.129,26845.4,6.367,,12.024,2543.27,30344.7,1691610,1.0049,30.6619,8.37,16,0.29,10.1307,22.1352,8.7041,35.4839,24.6174,12.6287,12.9709,262.884,6558550,2.4986,73,21.4001,13846,23423,4.7743,45.6957,1.142,30.0559,3.1079,-708.756,9288.058611,0.069337614,1.279373982,15.28533016
DG,2/28/19,25625,6.033,2116.31,8.2587,32483.3,17.987,27335.3,6.586,,12.081,2570.44,31141.3,2259830,0.9792,30.4541,8.2587,15.333,0.29,10.031,21.6956,8.4898,-29.6578,28.2385,12.6373,13.138,262.884,5869860,2.2362,63,36.7474,20618,20176,4.7904,44.6395,1.1145,25.344,3.3855,-734.38,6869.670019,0.066743415,1.267640976,15.34902732
DG,3/29/19,25625,6.033,2116.31,8.2587,32483.3,18.58,27448.6,6.421,,12.316,2570.44,30960.6,1962080,0.9723,30.4541,8.2587,12.77,0.29,10.031,21.6956,8.4898,-29.6578,28.2385,12.6373,13.0677,259.519,7358140,2.8403,57,19.2349,34665,29005,4.8243,44.6395,1.1145,25.344,3.3855,-734.38,9697.933485,0.071164878,1.267640976,15.34902732
DG,4/30/19,25625,6.033,2116.31,8.2587,32483.3,19.643,27455.8,6.419,,13.12,2570.44,32679.8,1812930,0.9438,30.4541,8.2587,12.77,0.29,10.031,21.6956,8.4898,-29.6578,28.2385,12.6373,13.7366,259.178,6351660,2.4546,54,17.5823,20598,22618,5.0989,44.6395,1.1145,25.344,3.3855,-734.38,6572.949993,0.071445854,1.267640976,15.34902732
DG,5/31/19,26133.8,6.153,2138.36,8.1824,42807.7,19.276,28012.9,6.603,,15.771,2913.74,32879.3,2892920,0.9349,30.3971,8.1824,10.596,0.32,11.1493,51.0042,8.32,9.5588,24.4298,11.1535,11.3272,258.323,4241530,1.6447,76,20.5998,21754,27907,5.0024,165.322,2.8311,25.1329,4.0024,-714.507,7040.630399,0.071903053,1.638020495,20.01893975
DG,6/28/19,26133.8,6.153,2138.36,8.1824,42807.7,20.501,28013.3,6.593,,16.51,2913.74,34914.9,2526810,0.8804,30.3971,8.1824,10.596,0.32,11.1493,51.0042,8.32,9.5588,24.4298,11.1535,11.8576,258.323,3731980,1.4472,73,17.7924,22546,27358,5.3121,165.322,2.8311,25.1329,4.0024,-714.507,7349.537207,0.071918359,1.638020495,20.01893975
DG,7/31/19,26133.8,6.153,2138.36,8.1824,42807.7,20.328,28013.3,6.593,,16.403,2913.74,34620.4,1547860,0.9103,30.3971,8.1824,10.136,0.32,11.1493,51.0042,8.32,9.5588,24.4298,11.1535,11.7808,258.323,3746370,1.4527,73,19.0443,28670,31225,5.2673,165.322,2.8311,25.1329,4.0024,-714.507,6215.401003,0.071918359,1.638020495,20.01893975
DG,8/30/19,26672.2,6.373,2170.66,8.1383,45077.9,22.632,28699.3,6.897,,17.519,3271.59,40125.8,2689470,0.7816,30.436,8.1383,10.576,0.32,12.2659,50.0512,8.3566,7.8431,26.8976,11.5763,13.055,257.068,3269480,1.2678,67,21.1277,29933,37198,5.9453,162.538,2.8172,24.8162,4.7087,-656.472,7402.70149,0.07600048,1.69007056,20.7669096
DG,9/30/19,26672.2,6.373,2170.66,8.1383,45077.9,23.031,28721.8,6.901,,17.785,3271.59,40858.4,2040490,0.7676,30.436,8.1383,10.676,0.32,12.2659,50.0512,8.3566,7.8431,26.8976,11.5763,13.2432,257.068,3441570,1.3411,64,22.706,23727,29573,6.0539,162.538,2.8172,24.8162,4.7087,-656.472,7770.325361,0.076844055,1.69007056,20.7669096
DG,10/31/19,26672.2,6.373,2170.66,8.1383,45077.9,23.278,28726,6.888,,17.909,3271.59,41218.3,1451700,0.7796,30.436,8.1383,10.276,0.32,12.2659,50.0512,8.3566,7.8431,26.8976,11.5763,13.3356,257.068,3361020,1.3097,41,19.5093,31003,32054,6.1072,162.538,2.8172,24.8162,4.7087,-656.472,5632.384038,0.077001522,1.69007056,20.7669096
DG,11/29/19,27246.1,6.483,2219.93,8.1477,51826.9,22.41,29246.1,7.022,,17.251,3654.88,40452.3,1105520,0.7944,30.4189,8.1477,10.476,0.32,13.4143,50.8302,8.9433,13.4921,25.3242,13.0553,12.9902,257.068,4051030,1.5786,41,35.5433,27779,37132,6.0262,171.359,2.8698,25.5358,4.3584,-701.515,5866.415501,0.073405001,1.902176825,23.34618659
DG,12/31/19,27246.1,6.483,2219.93,8.1477,51826.9,21.861,29186.9,7.135,,17.502,3654.88,39712.5,1097230,0.8014,30.4189,8.1477,11.03,0.32,13.4143,50.8302,8.9433,13.4921,25.3242,13.0553,12.8039,254.6,3421630,1.3463,38,17.6861,28761,32939,5.9733,171.359,2.8698,25.5358,4.3584,-701.515,8687.426421,0.071232213,1.902176825,23.34618659
DG,1/31/20,27246.1,6.483,2219.93,8.1477,51826.9,21.399,29318.6,7.169,,14.242,3654.88,39058.2,1975000,0.8344,30.4189,8.1477,11.03,0.32,13.4143,50.8302,8.9433,13.4921,25.3242,13.0553,12.639,254.6,3716080,1.462,38,21.2569,20115,23200,5.8749,171.359,2.8698,25.5358,4.3584,-701.515,6961.327573,0.076065932,1.902176825,23.34618659
DG,2/28/20,27246.1,6.483,2219.93,8.1477,51826.9,20.215,29917,7.435,,13.552,3654.88,38266.4,3858850,0.8516,30.4189,8.1477,11.03,0.32,13.4143,50.8302,8.9433,13.4921,25.3242,13.0553,12.4396,254.6,4804810,1.8904,43,49.8683,25296,25452,5.7558,171.359,2.8698,25.5358,4.3584,-701.515,6016.936371,0.098028709,1.902176825,23.34618659
DG,3/31/20,27754,6.743,2302.3,8.2954,50105.7,20.224,29930.1,7.467,,13.564,4077.11,38045.7,5279080,0.8476,30.5868,8.2954,10.61,0.32,14.6902,51.244,7.6368,14.0541,29.7838,12.2895,12.1414,251.941,3556070,1.3994,64,47.9698,19575,20316,5.6762,174.509,2.8688,26.1062,4.6198,-784.843,13209.41543,0.078406716,1.80535058,21.76332363
DG,4/30/20,27754,6.743,2302.3,8.2954,50105.7,23.246,30231.4,7.541,,15.233,4077.11,44090.6,2034660,0.753,30.5868,8.2954,10.53,0.32,14.6902,51.244,7.6368,14.0541,29.7838,12.2895,13.6241,251.515,3777360,1.5045,56,26.4596,27985,27501,6.5892,174.509,2.8688,26.1062,4.6198,-784.843,11645.20075,0.089262809,1.80535058,21.76332363
DG,5/29/20,29579.2,7.823,2656.85,8.9821,53789.6,23.278,31546.6,8.227,,14.911,4475.23,48207.2,8139130,0.6893,30.7056,8.9821,11.5,0.36,15.1296,51.9778,27.5587,73.1544,3.1596,12.0194,13.0606,251.722,3306670,1.317,46,26.8006,43287,37614,6.6867,179.148,2.886,28.7037,6.6379,-835.52,9293.512949,0.066512955,1.818494077,20.24562922
DG,6/30/20,29579.2,7.823,2656.85,8.9821,53789.6,22.642,31662.4,8.414,,14.632,4475.23,47955.5,1904190,0.6929,30.7056,8.9821,11.625,0.36,15.1296,51.9778,27.5587,73.1544,3.1596,12.0194,13.0043,251.722,2798730,1.1139,30,23.4801,33303,25526,6.6518,179.148,2.886,28.7037,6.6379,-835.52,11654.71565,0.070427868,1.818494077,20.24562922
DG,7/31/20,29579.2,7.823,2656.85,8.9821,53789.6,22.559,31714.5,8.44,,14.567,4475.23,47927.8,1333190,0.7143,30.7056,8.9821,11.625,0.36,15.1296,51.9778,27.5587,73.1544,3.1596,12.0194,12.9981,251.722,2966550,1.1807,29,22.7117,33989,34752,6.6479,179.148,2.886,28.7037,6.6379,-835.52,7539.654857,0.072189241,1.818494077,20.24562922
DG,8/31/20,31281.7,9.2,3121.7,9.9793,57685.9,21.58,32640.9,9.355,,14.059,4985.42,50274.9,2112880,0.6737,31.174,9.9793,11.223,0.36,15.9372,51.1835,24.3848,90.9091,2.9343,11.5709,12.1444,249.034,1750410,0.7042,29,24.1594,49960,24330,6.8345,179.846,2.6537,33.1655,7.2984,-915.95,7057.300074,0.043450324,1.844078167,18.47900183
DG,9/30/20,31281.7,9.2,3121.7,9.9793,57685.9,22.255,32741.6,9.419,,14.507,4985.42,52202.4,1707660,0.6488,31.174,9.9793,12.89,0.36,15.9372,51.1835,24.3848,90.9091,2.9343,11.5709,12.531,249.034,2090900,0.8411,30,21.6487,41442,24549,7.0965,179.846,2.6537,33.1655,7.2984,-915.95,8001.877923,0.046669459,1.844078167,18.47900183
DG,10/30/20,31281.7,9.2,3121.7,9.9793,57685.9,22.173,32765,9.413,,14.446,4985.42,51975.8,1830220,0.6708,31.174,9.9793,12.89,0.36,15.9372,51.1835,24.3848,90.9091,2.9343,11.5709,12.4856,249.034,2427460,0.9765,31,30.6126,43037,29044,7.0657,179.846,2.6537,33.1655,7.2984,-915.95,5949.049795,0.0474175,1.844078167,18.47900183
DG,11/30/20,32490,10.09,3403.42,10.4753,62395.5,22.762,33251,9.603,,15.189,5315.51,54433.8,2911390,0.6405,31.5634,10.4753,12.957,0.36,16.3605,51.4692,17.2817,62.2378,3.728,11.7384,12.3592,249.034,2349420,0.9451,30,33.7398,38378,23300,7.6662,192.698,2.5324,37.3739,5.9062,-964.39,6285.564086,0.023422592,1.920452447,18.33317663
DG,12/8/20,32490,10.09,3403.42,10.4753,62395.5,21.668,33397.4,9.755,,14.33,5315.51,51785.8,1691540,0.6623,31.5634,10.4753,15.05,0.36,16.3605,51.4692,17.2817,62.2378,3.728,11.7384,11.861,245.001,2349420,0.9451,31,21.8963,45847,26993,7.4133,192.698,2.5324,37.3739,5.9062,-964.39,6947.014502,0.027928593,1.920452447,18.33317663
EBAY,1/30/15,12838,2.0677,3059,23.8277,68482.9,7.147,19014.8,3.121,,11.125,4072,65845.4,10509300,,73.6174,23.8277,12.1,0,31.7183,16.8993,-48.7196,-10.6061,0.5659,16.818,16.1192,1242.37,14961100,1.3636,62,22.2098,319307,198614,1.3716,38.3151,1.873,0.2112,12.3382,-838,7459.018918,0.481134133,5.334390092,22.38734881
EBAY,2/27/15,12838,2.0677,3059,23.8277,68482.9,7.812,19012.8,3.12,,11.83,4072,70073.8,6269540,,73.6174,23.8277,12.1,0,31.7183,16.8993,-48.7196,-10.6061,0.5659,16.818,17.1576,1210.05,23132800,2.1724,56,18.5648,362759,285795,1.4987,38.3151,1.873,0.2112,12.3382,-838,7501.152845,0.480978346,5.334390092,22.38734881
EBAY,3/31/15,10637,1.9828,2710,25.4771,67776.8,7.781,19001.8,3.12,,11.538,3501,69945.7,4857860,,76.9954,25.4771,11.66,0,32.9134,17.0893,-51.6424,-10.6061,0.3766,19.3593,19.4029,1212.65,17804500,1.6679,60,21.8419,447040,248649,1.5034,39.221,2.1888,15.3166,8.3405,-728,7251.603513,0.786387139,6.371796559,25.0098893
EBAY,4/30/15,10637,1.9828,2710,25.4771,67776.8,7.814,19133.2,3.138,,11.649,3501,70775.5,6285910,,76.9954,25.4771,11.846,0,32.9134,17.0893,-51.6424,-10.6061,0.3766,19.3593,19.64,1214.82,16391100,1.5325,55,20.3246,426439,233103,1.5186,39.221,2.1888,15.3166,8.3405,-728,6540.362084,0.798740246,6.371796559,25.0098893
